# Program:featureCounts v1.6.2; Command:"../tools/subread-1.6.2-Linux-x86_64/bin/featureCounts" "-p" "-T" "8" "-t" "exon" "-g" "gene_id" "-a" "../reference/s288c_e.gff" "-o" "../featurecount/counts.txt" "SRR453566.sorted.bam" "SRR453567.sorted.bam" "SRR453568.sorted.bam" "SRR453569.sorted.bam" "SRR453570.sorted.bam" "SRR453571.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR453566.sorted.bam	SRR453567.sorted.bam	SRR453568.sorted.bam	SRR453569.sorted.bam	SRR453570.sorted.bam	SRR453571.sorted.bam
gene_4907	NC_001146.8	8330	9475	+	1146	211	304	173	173	211	258
gene_4908	NC_001146.8	11452	12129	+	678	11	20	15	43	51	65
gene_4909	NC_001146.8	12208	12876	-	669	21	32	17	26	34	57
gene_4910	NC_001146.8	13267	14163	+	897	43	54	31	76	104	116
gene_4911	NC_001146.8	14832	15854	+	1023	13	8	15	60	76	112
gene_4912	NC_001146.8	16118	17248	-	1131	116	143	105	111	135	175
gene_4913	NC_001146.8	18001	19302	-	1302	667	902	653	403	477	679
gene_4914	NC_001146.8	19541	22633	-	3093	428	545	410	299	363	479
gene_4915	NC_001146.8	22834	23274	-	441	37	57	43	31	38	42
gene_4916	NC_001146.8	24048	27173	+	3126	2378	3759	2690	945	1088	1281
gene_4917	NC_001146.8	27337	28347	-	1011	176	218	167	139	197	231
gene_4918	NC_001146.8	28739	31378	-	2640	173	240	176	209	267	329
gene_4919	NC_001146.8	31944	33188	+	1245	539	718	522	403	437	563
gene_4920	NC_001146.8	33294	34235	-	942	708	931	631	648	709	994
gene_4921	NC_001146.8	34696	37422	+	2727	546	741	566	461	544	574
gene_4922	NC_001146.8	37700	38554	+	855	232	305	225	158	200	256
gene_4923	NC_001146.8	38707	40329	-	1623	2	2	1	9	19	15
gene_4924	NC_001146.8	40619	42016	+	1398	151	176	142	139	166	196
gene_4925	NC_001146.8	42071	43075	-	1005	218	241	183	124	142	214
gene_4926	NC_001146.8	43324	44280	-	957	538	658	445	332	406	516
gene_4927	NC_001146.8	44447	45214	+	768	96	123	81	90	98	159
gene_4928	NC_001146.8	45308	48022	-	2715	679	826	630	313	374	554
gene_4929	NC_001146.8;NC_001146.8	48287;48402	48293;49216	+;+	822	411	602	408	319	386	507
gene_4930	NC_001146.8	49397	51688	-	2292	320	445	278	181	239	342
gene_4931	NC_001146.8	51907	52431	-	525	166	206	148	91	119	192
gene_4932	NC_001146.8	52662	53924	+	1263	149	196	157	141	151	168
gene_4933	NC_001146.8	54122	55897	-	1776	1220	1683	1233	534	585	860
gene_4934	NC_001146.8	56446	57573	-	1128	1170	1642	1157	842	925	1187
gene_4935	NC_001146.8	58155	58808	+	654	649	764	608	426	514	793
gene_4936	NC_001146.8	58898	59791	-	894	314	354	229	467	594	795
gene_4937	NC_001146.8	60297	61550	+	1254	116	164	146	92	84	143
gene_4938	NC_001146.8;NC_001146.8	61958;62924	62372;62943	-;-	435	6843	8999	6631	1756	2039	2764
gene_4939	NC_001146.8;NC_001146.8	63570;64451	64018;64562	-;-	561	1710	2350	1801	481	552	759
gene_4940	NC_001146.8	65744	66052	+	309	509	605	460	434	452	542
gene_4941	NC_001146.8	66517	68445	+	1929	303	444	320	159	171	251
gene_4942	NC_001146.8	68915	71443	+	2529	439	542	434	253	299	404
gene_4943	NC_001146.8	71673	76583	-	4911	634	1013	700	490	590	640
gene_4944	NC_001146.8	76946	78520	+	1575	246	275	203	182	218	245
gene_4945	NC_001146.8	78659	80260	-	1602	413	500	349	325	384	490
gene_4946	NC_001146.8	80640	82541	+	1902	223	265	160	277	327	405
gene_4947	NC_001146.8	82806	84017	+	1212	307	427	329	166	214	273
gene_4948	NC_001146.8	84169	85815	-	1647	363	490	411	170	217	268
gene_4949	NC_001146.8	86218	87240	+	1023	456	583	490	221	269	390
gene_4950	NC_001146.8	87897	88736	+	840	387	342	245	348	442	451
gene_4951	NC_001146.8	89210	89306	+	97	9	13	11	6	3	5
gene_4952	NC_001146.8	90303	91424	+	1122	476	658	466	268	313	413
gene_4953	NC_001146.8	91994	94801	+	2808	1534	2265	1615	1076	1234	1553
gene_4954	NC_001146.8	95223	96080	+	858	173	235	156	183	209	262
gene_4955	NC_001146.8	96241	96312	-	72	0	0	0	1	1	5
gene_4956	NC_001146.8	96964	102232	-	5269	358	413	306	149	175	139
gene_4957	NC_001146.8	100910	102232	-	1323	0	0	0	0	0	0
gene_4958	NC_001146.8	102716	102789	+	74	5	4	2	7	7	16
gene_4959	NC_001146.8	103134	104102	-	969	710	919	614	508	565	773
gene_4960	NC_001146.8	104805	104877	+	73	3	1	1	1	0	4
gene_4961	NC_001146.8	105184	106695	-	1512	775	922	694	413	401	489
gene_4962	NC_001146.8	107687	108274	+	588	124	161	132	74	77	95
gene_4963	NC_001146.8	108467	108928	+	462	1041	1340	1040	695	953	1077
gene_4964	NC_001146.8	109095	110411	-	1317	906	1260	889	493	593	800
gene_4965	NC_001146.8	110917	112902	+	1986	79	99	91	90	83	94
gene_4966	NC_001146.8	113271	116453	+	3183	251	299	215	167	202	233
gene_4967	NC_001146.8	116679	116867	+	189	15	14	10	10	23	21
gene_4968	NC_001146.8	117349	118809	+	1461	1613	2092	1550	894	1103	1213
gene_4969	NC_001146.8	119268	120998	+	1731	151	170	151	132	176	229
gene_4970	NC_001146.8	121118	122170	-	1053	173	202	138	952	1247	1691
gene_4971	NC_001146.8	122883	126599	+	3717	321	466	318	263	306	323
gene_4972	NC_001146.8	126805	129084	-	2280	571	799	533	318	438	515
gene_4973	NC_001146.8	129522	135383	-	5862	814	1008	788	456	567	871
gene_4974	NC_001146.8	135940	137661	-	1722	6	5	2	75	71	76
gene_4975	NC_001146.8	137699	138094	+	396	1	3	0	6	11	14
gene_4976	NC_001146.8	138550	140385	+	1836	1390	2087	1378	780	831	1057
gene_4977	NC_001146.8	140878	144078	+	3201	665	972	735	581	626	734
gene_4978	NC_001146.8;NC_001146.8	144280;145255	145149;145281	-;-	897	217	294	191	297	366	511
gene_4979	NC_001146.8	145563	146615	-	1053	200	294	186	120	196	211
gene_4980	NC_001146.8	146896	147840	-	945	529	736	512	358	388	550
gene_4981	NC_001146.8	148212	154880	+	6669	615	948	685	488	599	672
gene_4982	NC_001146.8	155100	156539	+	1440	232	383	243	214	234	345
gene_4983	NC_001146.8	156859	157455	-	597	99	141	105	85	115	150
gene_4984	NC_001146.8	157644	157865	-	222	440	765	342	178	203	258
gene_4985	NC_001146.8	158109	160373	-	2265	536	698	502	421	509	635
gene_4986	NC_001146.8	160631	164320	-	3690	539	817	501	404	502	585
gene_4987	NC_001146.8	164623	167097	+	2475	837	1109	855	258	345	471
gene_4988	NC_001146.8	167329	167790	-	462	1657	2083	1629	876	1053	1303
gene_4989	NC_001146.8	168043	169248	-	1206	160	205	139	118	148	187
gene_4990	NC_001146.8	170018	171286	+	1269	210	284	192	186	251	310
gene_4991	NC_001146.8	171441	172286	-	846	463	598	394	254	309	381
gene_4992	NC_001146.8	172588	174315	-	1728	527	792	551	480	671	793
gene_4993	NC_001146.8	175410	179348	+	3939	236	364	233	306	418	490
gene_4994	NC_001146.8	179394	181022	-	1629	132	148	101	91	126	138
gene_4995	NC_001146.8	181361	182608	-	1248	1219	1622	1193	329	432	603
gene_4996	NC_001146.8	182875	185178	+	2304	1489	2101	1559	568	588	721
gene_4997	NC_001146.8;NC_001146.8	185460;185587	185491;186349	+;+	795	394	462	378	245	320	408
gene_4998	NC_001146.8	186346	186885	-	540	103	198	141	136	140	200
gene_4999	NC_001146.8	187170	187496	-	327	1710	2113	1481	645	827	1161
gene_5000	NC_001146.8	188051	190957	+	2907	1199	1462	1221	959	1046	1353
gene_5001	NC_001146.8	191324	196102	+	4779	229	267	164	308	341	439
gene_5002	NC_001146.8	196426	197943	-	1518	2981	4331	3187	2276	2559	3071
gene_5003	NC_001146.8	198502	199977	-	1476	314	459	315	386	428	570
gene_5004	NC_001146.8	200569	201933	+	1365	692	1079	838	972	1210	1341
gene_5005	NC_001146.8	202428	204872	+	2445	702	985	663	338	339	422
gene_5006	NC_001146.8	205188	206567	+	1380	135	145	111	307	338	394
gene_5007	NC_001146.8	206930	209854	+	2925	321	490	355	210	240	237
gene_5008	NC_001146.8	210233	211513	+	1281	60	68	62	23	47	61
gene_5009	NC_001146.8	211922	214600	+	2679	355	557	382	287	341	425
gene_5010	NC_001146.8	214923	215801	+	879	392	568	414	221	237	396
gene_5011	NC_001146.8	215987	217042	-	1056	1071	1303	893	266	338	498
gene_5012	NC_001146.8	217523	218662	-	1140	158	158	134	104	122	138
gene_5013	NC_001146.8	219137	220201	-	1065	569	709	580	418	557	647
gene_5014	NC_001146.8	220659	222431	-	1773	417	525	417	237	305	435
gene_5015	NC_001146.8	222724	224469	-	1746	265	296	189	234	291	365
gene_5016	NC_001146.8	224796	227099	-	2304	249	350	253	210	253	324
gene_5017	NC_001146.8	227370	228854	+	1485	93	137	65	190	218	253
gene_5018	NC_001146.8	229094	229714	+	621	174	251	150	114	142	181
gene_5019	NC_001146.8	230105	230672	-	568	45	43	23	37	51	28
gene_5020	NC_001146.8	231068	233695	-	2628	829	1192	847	564	652	823
gene_5021	NC_001146.8	234413	235714	+	1302	4410	6387	4717	1139	1298	1805
gene_5022	NC_001146.8	235996	237663	-	1668	597	864	611	429	499	607
gene_5023	NC_001146.8	238238	240001	+	1764	205	240	205	146	176	208
gene_5024	NC_001146.8	240331	241311	+	981	453	553	343	148	144	168
gene_5025	NC_001146.8	241689	244172	+	2484	659	838	657	466	519	674
gene_5026	NC_001146.8	244468	245430	+	963	419	536	364	443	551	732
gene_5027	NC_001146.8	245617	246216	+	600	68	88	76	82	107	142
gene_5028	NC_001146.8	246460	247104	-	645	213	252	178	134	129	181
gene_5029	NC_001146.8	247461	249809	+	2349	615	792	640	473	524	835
gene_5030	NC_001146.8	250055	250315	-	261	57	95	42	31	51	63
gene_5031	NC_001146.8	250931	251743	+	813	36	44	33	17	16	17
gene_5032	NC_001146.8	252059	253900	+	1842	8758	11590	9099	3656	4650	5880
gene_5033	NC_001146.8	254418	255017	+	600	1267	1017	762	2314	2662	3897
gene_5034	NC_001146.8	255353	256630	+	1278	398	558	426	232	316	386
gene_5035	NC_001146.8	256788	258155	-	1368	456	602	439	332	354	450
gene_5036	NC_001146.8	258375	259277	-	903	38	67	42	31	22	40
gene_5037	NC_001146.8	259578	260456	+	879	64	64	47	909	1034	1340
gene_5038	NC_001146.8	260627	263203	-	2577	345	473	372	284	234	297
gene_5039	NC_001146.8	263713	264453	-	741	88	104	81	505	636	835
gene_5040	NC_001146.8	264926	266530	-	1605	517	619	473	463	521	704
gene_5041	NC_001146.8	267608	269593	-	1986	700	915	662	366	393	556
gene_5042	NC_001146.8	270275	271171	-	897	30	37	35	45	64	64
gene_5043	NC_001146.8	271523	272308	-	786	36	48	32	634	1063	1082
gene_5044	NC_001146.8	272710	273615	-	906	78	67	54	585	743	844
gene_5045	NC_001146.8	274368	276044	+	1677	190	286	201	174	182	227
gene_5046	NC_001146.8	276502	279897	+	3396	1889	1895	1290	1167	1222	1450
gene_5047	NC_001146.8	280432	281505	+	1074	259	281	228	160	163	176
gene_5048	NC_001146.8	282395	283009	+	615	1561	2235	1606	907	1039	1151
gene_5049	NC_001146.8	284260	285888	+	1629	1126	1654	1196	903	1055	1271
gene_5050	NC_001146.8	286308	287609	+	1302	280	305	242	123	135	196
gene_5051	NC_001146.8	287994	289067	+	1074	108	115	95	76	72	109
gene_5052	NC_001146.8	289498	291876	+	2379	964	1190	944	629	814	1088
gene_5053	NC_001146.8	292193	292669	-	477	244	258	197	124	134	197
gene_5054	NC_001146.8	292557	292883	-	327	0	0	0	0	1	1
gene_5055	NC_001146.8	293137	295509	-	2373	648	853	635	449	594	768
gene_5056	NC_001146.8	295960	297627	-	1668	439	609	526	146	200	240
gene_5057	NC_001146.8	298335	299558	+	1224	398	543	394	336	393	512
gene_5058	NC_001146.8	299654	300649	-	996	863	1008	745	1457	1802	1939
gene_5059	NC_001146.8	302680	303402	+	723	12559	17509	12869	3537	4384	5653
gene_5060	NC_001146.8	303686	304615	-	930	737	944	668	532	581	804
gene_5061	NC_001146.8	305070	306980	-	1911	481	597	477	403	408	602
gene_5062	NC_001146.8	307401	308612	-	1212	853	1141	870	257	324	516
gene_5063	NC_001146.8	308957	310057	-	1101	507	646	500	1077	1299	1628
gene_5064	NC_001146.8	310636	315882	+	5247	339	479	355	344	442	497
gene_5065	NC_001146.8	316169	317671	-	1503	861	1196	855	396	396	482
gene_5066	NC_001146.8	318030	318809	-	780	289	378	278	211	278	322
gene_5067	NC_001146.8	319416	321359	-	1944	377	484	372	298	352	448
gene_5068	NC_001146.8	322219	323565	-	1347	627	824	617	360	352	598
gene_5069	NC_001146.8	323832	325052	+	1221	134	165	113	178	215	269
gene_5070	NC_001146.8	325265	326320	-	1056	218	319	206	206	257	357
gene_5071	NC_001146.8	326741	330073	-	3333	555	869	614	367	509	602
gene_5072	NC_001146.8	330329	330547	+	219	62	93	53	17	13	34
gene_5073	NC_001146.8;NC_001146.8	331322;331838	331325;332154	+;+	321	4942	6194	4459	1290	1557	2215
gene_5074	NC_001146.8	332597	334867	+	2271	667	812	578	527	639	814
gene_5075	NC_001146.8	336545	337609	+	1065	188	114	97	1892	2732	3193
gene_5076	NC_001146.8	338478	339347	-	870	191	254	170	245	291	316
gene_5077	NC_001146.8	339612	340208	+	597	192	267	163	132	150	185
gene_5078	NC_001146.8	340352	340858	+	507	325	343	236	406	500	679
gene_5079	NC_001146.8	341069	341968	-	900	741	946	690	496	621	849
gene_5080	NC_001146.8	342516	343340	+	825	788	1105	751	460	680	914
gene_5081	NC_001146.8	343636	345276	-	1641	1112	1562	1144	623	732	978
gene_5082	NC_001146.8	345669	346058	-	390	467	625	447	120	147	195
gene_5083	NC_001146.8	346313	347542	+	1230	209	249	209	137	134	169
gene_5084	NC_001146.8	347766	348521	-	756	445	657	474	211	253	348
gene_5085	NC_001146.8	349367	349756	-	390	1007	1331	922	559	667	880
gene_5086	NC_001146.8	349907	350671	-	765	107	183	124	92	110	149
gene_5087	NC_001146.8;NC_001146.8	350940;351054	350957;351383	+;+	348	282	392	243	176	227	310
gene_5088	NC_001146.8	351386	351580	-	195	18	22	13	9	7	9
gene_5089	NC_001146.8	351715	352017	+	303	45	43	35	62	66	84
gene_5090	NC_001146.8	352414	352530	+	117	1373	1951	1294	423	332	477
gene_5091	NC_001146.8	352820	355042	-	2223	91	89	75	195	274	286
gene_5092	NC_001146.8	356794	357186	-	393	50	49	39	58	39	50
gene_5093	NC_001146.8	357453	358952	+	1500	1148	2377	1897	1838	2584	3770
gene_5094	NC_001146.8	359596	360639	+	1044	773	1009	728	288	391	534
gene_5095	NC_001146.8	360917	361486	-	570	0	3	2	2	1	0
gene_5096	NC_001146.8	360924	365717	-	4794	391	598	405	332	320	376
gene_5097	NC_001146.8;NC_001146.8	366033;366158	366035;366412	+;+	258	89	116	70	86	63	99
gene_5098	NC_001146.8	366741	368321	+	1581	992	1385	960	891	1014	1197
gene_5099	NC_001146.8	368595	370055	-	1461	975	1253	820	501	579	745
gene_5100	NC_001146.8	370368	371645	+	1278	363	450	358	277	319	502
gene_5101	NC_001146.8	371882	372226	-	345	1376	1808	1312	1490	1708	2261
gene_5102	NC_001146.8	372451	373581	-	1131	1106	1217	883	466	792	1012
gene_5103	NC_001146.8	374171	374692	-	522	87	113	89	126	127	195
gene_5104	NC_001146.8;NC_001146.8	374869;374924	374905;374959	+;+	73	1	1	1	0	0	3
gene_5105	NC_001146.8	375321	378491	+	3171	1000	1521	1116	366	473	596
gene_5106	NC_001146.8	378767	379225	+	459	1018	1341	979	668	811	972
gene_5107	NC_001146.8;NC_001146.8	379558;380782	380689;380831	-;-	1182	1397	1927	1301	682	738	940
gene_5108	NC_001146.8	381245	381391	-	147	12	14	14	14	15	22
gene_5109	NC_001146.8	381480	382202	+	723	198	302	212	113	147	181
gene_5110	NC_001146.8	382359	383663	+	1305	35	25	29	39	51	69
gene_5111	NC_001146.8	383987	386848	+	2862	337	453	311	303	357	429
gene_5112	NC_001146.8	387227	389767	+	2541	302	411	301	239	275	372
gene_5113	NC_001146.8	390146	392167	-	2022	192	241	177	597	659	746
gene_5114	NC_001146.8	392892	394370	+	1479	374	464	424	193	191	241
gene_5115	NC_001146.8	394685	397678	+	2994	860	1191	962	506	618	758
gene_5116	NC_001146.8	398023	398370	-	348	196	237	150	146	172	223
gene_5117	NC_001146.8	398684	400537	-	1854	1879	2489	1771	1064	1299	1662
gene_5118	NC_001146.8	401040	402521	+	1482	286	399	283	219	224	301
gene_5119	NC_001146.8	402652	405564	-	2913	921	1315	869	695	876	1172
gene_5120	NC_001146.8	406358	408022	+	1665	36	31	23	1103	817	846
gene_5121	NC_001146.8	408341	409909	+	1569	293	428	275	443	530	687
gene_5122	NC_001146.8	410119	412053	-	1935	357	413	251	910	1197	1518
gene_5123	NC_001146.8	412771	413199	+	429	554	788	548	183	269	375
gene_5124	NC_001146.8;NC_001146.8	413639;415914	414911;416281	+;+	1641	1662	2159	1624	624	726	1177
gene_5125	NC_001146.8	416940	417302	-	363	1318	1614	1259	490	547	740
gene_5126	NC_001146.8	417826	418488	-	663	527	719	563	366	416	580
gene_5127	NC_001146.8	419014	419826	-	813	280	329	253	89	109	160
gene_5128	NC_001146.8	420098	420778	+	681	135	133	108	116	144	184
gene_5129	NC_001146.8	420944	424495	-	3552	215	271	204	157	180	207
gene_5130	NC_001146.8	424895	426754	-	1860	3305	4312	3125	5224	6357	7592
gene_5131	NC_001146.8	427735	429753	+	2019	610	848	573	602	698	966
gene_5132	NC_001146.8	430087	434493	+	4407	662	998	726	445	536	628
gene_5133	NC_001146.8	434999	437140	+	2142	748	1252	851	501	620	811
gene_5134	NC_001146.8	437613	438317	+	705	488	466	331	672	718	1121
gene_5135	NC_001146.8	438567	439283	-	717	361	441	331	214	251	325
gene_5136	NC_001146.8	439602	440570	-	969	1143	1481	1131	807	831	1145
gene_5137	NC_001146.8	440797	440919	-	123	65	66	81	11	17	21
gene_5138	NC_001146.8	441366	442358	-	993	187	225	152	153	184	255
gene_5139	NC_001146.8;NC_001146.8	443006;443076	443043;443119	+;+	82	1	1	2	0	1	0
gene_5140	NC_001146.8;NC_001146.8	443398;444172	443826;444315	-;-	573	3076	4448	3245	997	1272	1700
gene_5141	NC_001146.8	444912	446840	-	1929	252	309	225	152	129	197
gene_5142	NC_001146.8	447611	449374	+	1764	545	675	510	471	463	564
gene_5143	NC_001146.8	449868	450530	+	663	16	10	2	104	146	159
gene_5144	NC_001146.8	450871	452073	+	1203	41	46	27	79	135	149
gene_5145	NC_001146.8	452408	456130	+	3723	925	1209	861	951	1123	1308
gene_5146	NC_001146.8	456565	457143	+	579	453	622	412	233	277	335
gene_5147	NC_001146.8	457704	461990	+	4287	935	1304	948	756	879	1108
gene_5148	NC_001146.8	462411	465947	+	3537	1924	2963	2080	760	835	1034
gene_5149	NC_001146.8	466334	466642	+	309	69	79	54	68	68	86
gene_5150	NC_001146.8	467131	469623	+	2493	1052	1487	1109	635	744	901
gene_5151	NC_001146.8	470053	471102	-	1050	645	800	601	440	464	688
gene_5152	NC_001146.8	471377	472861	+	1485	251	330	229	243	264	298
gene_5153	NC_001146.8	473391	476012	+	2622	245	364	265	222	266	410
gene_5154	NC_001146.8	476188	476619	-	432	457	507	370	300	337	456
gene_5155	NC_001146.8	476932	478032	-	1101	348	481	387	229	263	355
gene_5156	NC_001146.8	478566	479165	-	600	2502	3507	2337	1395	1596	2344
gene_5157	NC_001146.8	479768	480991	+	1224	276	355	294	142	144	211
gene_5158	NC_001146.8	481391	482977	+	1587	215	288	175	468	674	869
gene_5159	NC_001146.8	483556	485310	+	1755	314	427	329	249	293	357
gene_5160	NC_001146.8	485607	486479	+	873	467	674	493	219	266	388
gene_5161	NC_001146.8	486766	488124	-	1359	450	660	455	424	443	541
gene_5162	NC_001146.8	488386	490116	+	1731	487	607	440	241	304	386
gene_5163	NC_001146.8	490317	491240	+	924	146	182	149	112	105	169
gene_5164	NC_001146.8	491523	492971	+	1449	1810	2367	1747	2081	2291	3082
gene_5165	NC_001146.8	493366	493548	+	183	359	429	259	176	208	304
gene_5166	NC_001146.8;NC_001146.8	493956;494974	494524;495001	-;-	597	6884	9502	6775	1934	2392	2834
gene_5167	NC_001146.8	495701	498289	-	2589	439	547	437	290	339	491
gene_5168	NC_001146.8	499417	499557	+	141	0	0	0	1	0	2
gene_5169	NC_001146.8	499681	500256	+	576	4989	6583	4809	2117	2679	3452
gene_5170	NC_001146.8	501515	502777	+	1263	1175	1726	1219	356	370	400
gene_5171	NC_001146.8	503724	505484	+	1761	286	360	281	53	100	125
gene_5172	NC_001146.8	505868	507097	-	1230	3488	5125	3815	2790	4079	5227
gene_5173	NC_001146.8	507758	508702	+	945	120	131	108	112	111	143
gene_5174	NC_001146.8	508776	510212	-	1437	418	543	410	178	204	256
gene_5175	NC_001146.8	510540	512396	+	1857	1414	2003	1534	751	850	1126
gene_5176	NC_001146.8	512668	514935	-	2268	648	812	640	399	487	605
gene_5177	NC_001146.8	515763	516713	-	951	297	395	252	186	201	250
gene_5178	NC_001146.8	517249	517842	+	594	280	398	284	147	215	285
gene_5179	NC_001146.8	517994	518845	-	852	3105	3200	2299	4277	5286	6213
gene_5180	NC_001146.8	519099	519169	-	71	14	8	9	10	9	22
gene_5181	NC_001146.8	519456	524706	+	5251	566	758	501	284	342	368
gene_5182	NC_001146.8	519456	520778	+	1323	0	0	0	0	0	0
gene_5183	NC_001146.8	526086	529583	+	3498	406	547	394	356	347	486
gene_5184	NC_001146.8	529942	531411	+	1470	255	289	205	175	149	169
gene_5185	NC_001146.8	531725	532186	+	462	1382	1737	1266	2148	2094	3071
gene_5186	NC_001146.8	532659	533870	+	1212	217	286	186	196	252	292
gene_5187	NC_001146.8;NC_001146.8	534079;534966	534874;534982	-;-	813	212	293	255	187	226	319
gene_5188	NC_001146.8	535281	537911	-	2631	469	590	443	217	277	315
gene_5189	NC_001146.8	538173	539819	+	1647	471	635	440	330	413	514
gene_5190	NC_001146.8	539911	541881	-	1971	257	352	270	213	240	334
gene_5191	NC_001146.8	542304	542822	+	519	144	173	137	130	110	125
gene_5192	NC_001146.8	542963	544978	+	2016	321	439	329	333	447	556
gene_5193	NC_001146.8;NC_001146.8	545268;545371	545291;545877	+;+	531	968	1191	835	545	635	792
gene_5194	NC_001146.8;NC_001146.8	547094;547161	547129;547196	+;+	72	1	0	0	1	0	0
gene_5195	NC_001146.8	547113	547370	+	258	3	1	1	4	7	6
gene_5196	NC_001146.8	548100	549290	+	1191	137	177	136	60	83	107
gene_5197	NC_001146.8	549468	551987	-	2520	399	620	438	279	360	452
gene_5198	NC_001146.8	553380	554750	+	1371	421	581	443	318	442	513
gene_5199	NC_001146.8	555048	556832	+	1785	469	665	462	348	420	579
gene_5200	NC_001146.8;NC_001146.8	557020;557685	557610;557783	+;+	690	247	324	175	103	105	170
gene_5201	NC_001146.8	557920	559002	-	1083	1800	2603	1973	1156	1313	1684
gene_5202	NC_001146.8	559814	560479	+	666	1168	1070	789	8439	8757	10489
gene_5203	NC_001146.8	560693	560765	-	73	0	0	0	0	2	1
gene_5204	NC_001146.8;NC_001146.8	568115;568182	568150;568217	+;+	72	4	2	3	2	2	3
gene_5205	NC_001146.8	568522	569691	-	1170	292	408	263	148	168	216
gene_5206	NC_001146.8	569867	569940	-	74	0	0	0	0	0	1
gene_5207	NC_001146.8	570477	572315	+	1839	9	13	6	27	39	25
gene_5208	NC_001146.8	572999	573853	+	855	8	14	2	7	7	10
gene_5209	NC_001146.8	574506	575351	+	846	295	298	235	198	234	284
gene_5210	NC_001146.8	575640	576050	-	411	5804	7249	4646	2732	2743	3549
gene_5211	NC_001146.8	576727	577038	+	312	3992	4677	3322	1663	1612	2050
gene_5212	NC_001146.8	577205	578773	-	1569	239	323	232	103	125	164
gene_5213	NC_001146.8	579580	581616	+	2037	318	407	299	315	364	502
gene_5214	NC_001146.8	581920	583374	+	1455	425	545	388	295	305	411
gene_5215	NC_001146.8	584320	585291	-	972	125	158	125	97	146	163
gene_5216	NC_001146.8	585587	585926	+	340	21	31	19	10	11	3
gene_5217	NC_001146.8	586090	586175	+	86	19	26	25	13	5	11
gene_5218	NC_001146.8	586602	586820	-	219	415	500	276	219	239	320
gene_5219	NC_001146.8	587107	587847	-	741	48	51	31	13	18	13
gene_5220	NC_001146.8	588263	591160	-	2898	470	656	521	310	419	520
